Country code;Economy;Region;Income group;DB Year;Ease of doing business rank;Ease of doing business score (DB17-20 methodology);Ease of doing business score (DB15 methodology);Ease of doing business score (DB10-14 methodology);Rank-Starting a business;Score-Starting a business;Procedures - Men (number);Score-Procedures - Men (number);Time - Men (days);Score-Time - Men (days);Cost - Men (% of income per capita);Score-Cost - Men (% of income per capita);Procedures - Women (number);Score-Procedures - Women (number);Time - Women (days);Score-Time - Women (days);Cost - Women (% of income per capita);Score-Cost - Women (% of income per capita);Paid-in Minimum capital (% of income per capita);Score-Paid-in Minimum capital (% of income per capita);Rank-Dealing with construction permits;Score-Dealing with construction permits (DB16-20 methodology);Score-Dealing with construction permits (DB06-15 methodology);Procedures (number);Score-Procedures (number);Time (days);Score-Time (days);Cost (% of Warehouse value);Score-Cost (% of Warehouse value);Building quality control index (0-15) (DB16-20 methodology);Score-Building quality control index (0-15) (DB16-20 methodology);Quality of building regulations index (0-2) (DB16-20 methodology);Quality control before construction index (0-1) (DB16-20 methodology);Quality control during construction index (0-3) (DB16-20 methodology);Quality control after construction index (0-3) (DB16-20 methodology);Liability and insurance regimes index (0-2) (DB16-20 methodology);Professional certifications index (0-4) (DB16-20 methodology);Rank-Getting electricity;Score-Getting electricity (DB16-20 methodology);Score-Getting electricity (DB10-15 methodology);Procedures (number);Score-Procedures (number);Time (days);Score-Time (days);Cost (% of income per capita);Score-Cost (% of income per capita);Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology);Score-Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology);Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology);Mechanisms for monitoring outages (0-1) (DB16-20 methodology);Mechanisms for restoring service (0-1) (DB16-20 methodology);Regulatory monitoring (0-1) (DB16-20 methodology);Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology);Communication of tariffs and tariff changes (0-1) (DB16-20 methodology);System average interruption duration index (SAIDI) (DB16-20 methodology);System average interruption frequency index (SAIFI) (DB16-20 methodology);Minimum outage time (in minutes)  (DB16-20 methodology);Price of electricity (US cents per kWh) (DB16-20 methodology);Rank-Registering property;Score-Registering property (DB17-20 methodology);Score-Registering property (DB05-15 methodology);Procedures (number);Score-Procedures (number);Time (days);Score-Time (days);Cost (% of property value);Score-Cost (% of property value);Quality of land administration index (0-30) (DB17-20 methodology);Score-Quality of land administration index (0-30) (DB17-20 methodology);Reliability of infrastructure index (0-8) (DB17-20 methodology);Transparency of information index (0-6) (DB17-20 methodology);Geographic coverage index (0-8) (DB17-20 methodology);Land dispute resolution index (0-8) (DB17-20 methodology);Equal access to property rights index (-2-0) (DB17-20 methodology);Rank-Getting credit;Score-Getting credit (DB15-20 methodology);Score-Getting credit (DB05-14 methodology);Strength of legal rights index (0-10) (DB05-14 methodology);Score-Strength of legal rights index (0-10) (DB05-14 methodology);Depth of credit information index (0-6) (DB05-14 methodology);Score-Depth of credit information index (0-6) (DB05-14 methodology);Getting Credit total score (DB05-14 methodology);Strength of legal rights index (0-12) (DB15-20 methodology) ;Score-Strength of legal rights index (0-12) (DB15-20 methodology) ;Depth of credit information index (0-8) (DB15-20 methodology) ;Score-Depth of credit information index (0-8) (DB15-20 methodology) ;Getting Credit total score (DB15-20 methodology) ;Credit registry coverage (% of adults);Credit bureau coverage (% of adults);Rank-Protecting minority investors;Score-Protecting minority investors (DB15-20 methodology);Score-Protecting minority investors (DB06-14 methodology);Extent of disclosure index (0-10);Score-Extent of disclosure index (0-10);Extent of director liability index (0-10);Score-Extent of director liability index (0-10);Ease of shareholder suits index (0-10) (DB06-14 methodology);Score-Ease of shareholder suits index (0-10) (DB06-14 methodology);Strength of investor protection index (0-30) (DB06-14 methodology);Ease of shareholder suits index (0-10) (DB15-20 methodology) ;Score-Ease of shareholder suits index (0-10) (DB15-20 methodology);Extent of shareholder rights index (0-6) (DB15-20 methodology) ;Score-Extent of shareholder rights index (0-6) (DB15-20 methodology);Extent of ownership and control index (0-7) (DB15-20 methodology) ;Score-Extent of ownership and control index (0-7) (DB15-20 methodology);Extent of corporate transparency index (0-7) (DB15-20 methodology) ;Score-Extent of corporate transparency index (0-7) (DB15-20 methodology);Strength of minority investor protection index (0-50) (DB15-20 methodology) ;Rank-Paying taxes;Score-Paying taxes (DB17-20 methodology);Score-Paying taxes (DB06-16 methodology);Payments (number per year);Score-Payments (number per year);Time (hours per year);Score-Time (hours per year);Total tax and contribution rate (% of profit);Score-Total tax and contribution rate (% of profit);Profit tax (% of profit);Labor tax and contributions (% of profit);Other taxes (% of profit);Time to comply with VAT refund (hours) (DB17-20 methodology);Score-Time to comply with VAT refund (hours) (DB17-20 methodology);Time to obtain VAT refund (weeks) (DB17-20 methodology);Score-Time to obtain VAT refund (weeks) (DB17-20 methodology);Time to comply with a corporate income tax correction (hours) (DB17-20 methodology);Score-Time to comply with a corporate income tax correction (hours) (DB17-20 methodology);Time to complete a corporate income tax correction (weeks) (DB17-20 methodology);Score-Time to complete a corporate income tax correction (weeks) (DB17-20 methodology);Score-Postfiling index (0-100) (DB17-20 methodology);Rank-Trading across borders;Score-Trading across borders (DB16-20 methodology);Score-Trading across borders (DB06-15 methodology);Time to export: Documentary compliance (hours) (DB16-20 methodology);Score-Time to export: Documentary compliance (hours) (DB16-20 methodology);Time to import: Documentary compliance (hours) (DB16-20 methodology);Score-Time to import: Documentary compliance (hours) (DB16-20 methodology);Time to export: Border compliance (hours) (DB16-20 methodology);Score-Time to export: Border compliance (hours) (DB16-20 methodology);Time to import: Border compliance (hours) (DB16-20 methodology);Score-Time to import: Border compliance (hours) (DB16-20 methodology);Cost to export: Documentary compliance (USD) (DB16-20 methodology);Score-Cost to export: Documentary compliance (USD) (DB16-20 methodology);Cost to import: Documentary compliance (USD) (DB16-20 methodology);Score-Cost to import: Documentary compliance (USD) (DB16-20 methodology);Cost to export: Border compliance (USD) (DB16-20 methodology);Score-Cost to export: Border compliance (USD) (DB16-20 methodology);Cost to import: Border compliance (USD) (DB16-20 methodology);Score-Cost to import: Border compliance (USD) (DB16-20 methodology);Documents to export (number) (DB06-15 methodology);Score-Documents to export (number) (DB06-15 methodology);Documents to import (number) (DB06-15 methodology);Score-Documents to import (number) (DB06-15 methodology);Cost to export (US$ per container deflated) (DB06-15 methodology);Score-Cost to export (US$ per container deflated) (DB06-15 methodology);Cost to import (US$ per container deflated) (DB06-15 methodology);Score-Cost to import (US$ per container deflated) (DB06-15 methodology);Time to export (days) (DB06-15 methodology);Score-Time to export (days) (DB06-15 methodology);Time to import (days) (DB06-15 methodology);Score-Time to import (days) (DB06-15 methodology);Rank-Enforcing contracts;Score-Enforcing contracts (DB17-20 methodology);Score-Enforcing contracts (DB04-15 methodology);Procedures (number) (DB04-15 methodology);Score-Procedures (number) (DB04-15 methodology);Time (days);Score-Time (days);Filing and service (days);Trial and judgment (days);Enforcement of judgment (days);Cost (% of claim);Score-Cost (% of claim);Attorney fees (% of claim);Court fees (% of claim);Enforcement fees (% of claim);Quality of judicial processes index (0-18) (DB17-20 methodology);Score-Quality of judicial processes index (0-18) (DB17-20 methodology);Court structure and proceedings (0-5) (DB17-20 methodology);Case management (0-6) (DB17-20 methodology);Court automation (0-4) (DB17-20 methodology);Alternative dispute resolution (0-3) (DB17-20 methodology);Rank-Resolving insolvency;Score-Resolving insolvency;Outcome (0 as piecemeal sale and 1 as going concern);Time (years);Cost (% of estate);Recovery rate (cents on the dollar);Score-Recovery rate (cents on the dollar);Strength of insolvency framework index (0-16);Score-Strength of insolvency framework index (0-16);Commencement of proceedings index (0-3) (DB15-20 methodology);Management of debtor's assets index (0-6) (DB15-20 methodology);Reorganization proceedings index (0-3) (DB15-20 methodology);Creditor participation index (0-4) (DB15-20 methodology)
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2012;;;;47,6;;71,4;6;70.58824;16;84.42211;40.2;79.92428;7;64.70588;17;83.41709;40.6;79.70894;182.9;54.27012;;;50,4;13;68;189;53.02594;14;30.22819;;;;;;;;;;;80,1;4;83.33333;64;80;1854.5;77.10554;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.2;0;;;;;;;;;;37,5;6;60;0;0;6;;;;;;3.6;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;34,2;44;31.66667;672;3.70943;48.8;67.11142;30;18.3;.6;;;;;;;;;;;;48,3;;;;;;;;;;;;;;;;;11;0;12;23.07692;1558.395;74.98051;2561.915;61.04988;23;64.58333;25;66.12903;;;41,1;43;31.25;800;44.2623;30;410;360;46.6;47.69404;21.3;11.8;13.5;;;;;;;;35,5;0;3.2;33.5;13.6;14.69116;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2011;;;;45,2;;67,7;7;64.70588;20;80.40201;46;77.01151;8;58.82353;21;79.39698;46.4;76.79617;191.8;52.04803;;;49,4;13;68;189;53.02594;14.6;27.10001;;;;;;;;;;;80,2;4;83.33333;64;80;1846;77.20929;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.3;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;2.9;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;34,2;44;31.66667;672;3.70943;48.8;67.11142;30;18.3;.6;;;;;;;;;;;;47,6;;;;;;;;;;;;;;;;;11;0;12;23.07692;1605.148;73.96192;2638.774;59.68509;23;64.58333;26;64.51613;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;35,5;0;3.2;33.5;13.6;14.69116;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2010;;;;43,5;;49,7;10;47.05882;35;65.32663;128.4;35.79881;11;41.17647;36;64.32161;128.8;35.58347;182.9;54.27324;;;46,8;13;68;227;42.07493;14;30.23261;;;;;;;;;;;80,1;4;83.33333;64;80;1871.1;76.90008;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.2;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;1.8;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;35,1;44;31.66667;654;6.4915;48.8;67.11142;30;18.3;.6;;;;;;;;;;;;50,4;;;;;;;;;;;;;;;;;10;11.11111;12;23.07692;1406.416;78.29159;2577.679;60.76996;23;64.58333;26;64.51613;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;35,3;0;3.2;33.5;13.3;14.29042;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2009;;;;;;44,3;11;41.17647;38;62.31156;151.5;24.27495;12;35.29412;39;61.30653;151.9;24.0596;188;52.99362;;;53,0;11;76;184;54.46686;14.3;28.42017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.2;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;4.9;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;33,7;45;30;654;6.4915;50.4;64.65879;27.4;18.3;4.7;;;;;;;;;;;;50,7;;;;;;;;;;;;;;;;;9;22.22222;11;30.76923;1319.936;80.17569;2546.769;61.31882;27;56.25;33;53.22581;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;35,3;0;3.2;33.5;13.3;14.29042;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2008;;;;;;46,9;11;41.17647;38;62.31156;143.5;28.24707;11;41.17647;38;62.31156;143.5;28.24707;177.1;55.73038;;;54,3;11;76;184;54.46686;13.5;32.56895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.1;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;1;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;33,5;45;30;654;6.4915;50.8;64.07835;27.8;18.3;4.7;;;;;;;;;;;;52,7;;;;;;;;;;;;;;;;;9;22.22222;10;38.46154;1233.632;82.05594;2412.277;63.70699;27;56.25;33;53.22581;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;35,3;0;3.2;33.5;13.3;14.29042;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2007;;;;;;43,5;11;41.17647;45;55.27638;150.9;24.54417;11;41.17647;45;55.27638;150.9;24.54417;187.3;53.17912;;;51,6;11;76;199;50.14409;14.3;28.6829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;18.9;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;3.4;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;33,5;45;30;654;6.4915;50.8;64.07835;27.8;18.3;4.7;;;;;;;;;;;;52,2;;;;;;;;;;;;;;;;;9;22.22222;10;38.46154;1282.255;80.99662;2507.356;62.01869;27;56.25;33;53.22581;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;34,9;0;3.2;33.5;12.6;13.53109;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2006;;;;;;39,1;11;41.17647;45;55.27638;172.1;13.94301;11;41.17647;45;55.27638;172.1;13.94301;216.5;45.87503;;;48,2;11;76;199;50.14409;16.3;18.33739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.5;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;.8;0;;;36,7;6;60;1;10;4;40;11;;;;;;;;;;;;33,6;45;30;654;6.4915;50.6;64.32969;27.9;18.3;4.5;;;;;;;;;;;;51,9;;;;;;;;;;;;;;;;;9;22.22222;10;38.46154;1315.994;80.26156;2573.33;60.84719;27;56.25;33;53.22581;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;34,7;0;3.2;33.5;12.2;13.17129;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2005;;;;;;36,7;11;41.17647;45;55.27638;183.3;8.33307;11;41.17647;45;55.27638;183.3;8.33307;232;42.00983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,9;5;66.66667;93;55.98086;19.6;0;;;;;;;;;;18,8;3;30;0;0;3;;;;;;.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;34,7;0;3.2;33.5;12.2;13.17129;9;56.25;2;5.5;.5;1
CMR;Cameroon;Sub-Saharan Africa;Lower middle income;2004;;;;;;34,7;11;41.17647;45;55.27638;193;3.48936;11;41.17647;45;55.27638;193;3.48936;245.3;38.67257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,1;43;31.25;800;44.2623;;;;46.6;47.69404;;;;;;;;;;;34,7;0;3.2;33.5;12.2;13.17129;9;56.25;2;5.5;.5;1
CAN;Canada;High income: OECD;High income;2020;23;79,6;;;3;98,2;2;94.11765;1.5;98.99497;.3;99.83061;2;94.11765;1.5;98.99497;.3;99.83061;0;100;64;73,0;;12;72;249;35.73487;1.8;90.86063;14;93.33333;2;1;2;3;2;4;124;63,8;;7;33.33333;137;48.26087;116.9;98.55628;6;75;2;1;1;1;0;1;.98;1.48;1;12.3;36;77,8;;5;66.66667;4;98.56459;3.8;74.39288;21.5;71.66667;7;3;6;5.5;0;15;85,0;;;;;;;9;75;8;100;17;0;100;7;84,0 ;;8;80;9;90;;;;9;90;4;66.66667;6;85.71429;6;85.71429;42;19;88,1;;8;91.66667;131;87.32612;24.5;100;8;12.7;3.8;7.5;85;14.02381;79.10461;15;75.22936;14.85714;53.57143;73.22635;51;88,4;;1;100;1;100;2;99.37107;2;99.64158;155.5556;61.11111;162.5;76.78571;166.6667;84.27673;171.875;85.67708;;;;;;;;;;;;;100;57,1;;;;910;35.2459;30;730;150;22.3;75.02812;15;5.3;2;11;61.11111;4;2;3;2;13;81,0;1;.8;7;86.7;93.31987;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2019;;79,7;;;;98,2;2;94.11765;1.5;98.99497;.3;99.82654;2;94.11765;1.5;98.99497;.3;99.82654;0;100;;73,0;;12;72;249;35.73487;1.9;90.74773;14;93.33333;2;1;2;3;2;4;;63,8;;7;33.33333;137;48.26087;119.8;98.52157;6;75;2;1;1;1;0;1;.91;1.28;1;13.3;;77,8;;5;66.66667;4;98.56459;3.8;74.41794;21.5;71.66667;7;3;6;5.5;0;;85,0;;;;;;;9;75;8;100;17;0;100;;84,0 ;;8;80;9;90;;;;9;90;4;66.66667;6;85.71429;6;85.71429;42;;88,1;;8;91.66667;131;87.32612;20.5;100;3.9;12.6;4;7.5;85;14.02381;79.10461;15;75.22936;14.85714;53.57143;73.22635;;88,4;;1;100;1;100;2;99.37107;2;99.64158;155.5556;61.11111;162.5;76.78571;166.6667;84.27673;171.875;85.67708;;;;;;;;;;;;;;57,1;;;;910;35.2459;30;730;150;22.3;75.02812;15;5.3;2;11;61.11111;4;2;3;2;;81,5;1;.8;7;87.5;94.17046;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2018;;79,3;;;;98,2;2;94.11765;1.5;98.99497;.4;99.81852;2;94.11765;1.5;98.99497;.4;99.81852;0;100;;72,9;;12;72;249;35.73487;1.9;90.41952;14;93.33333;2;1;2;3;2;4;;63,8;;7;33.33333;137;48.26087;125.3;98.45321;6;75;2;1;1;1;0;1;.91;1.28;1;14.2;;77,8;;5;66.66667;4;98.56459;3.8;74.46889;21.5;71.66667;7;3;6;5.5;0;;85,0;;;;;;;9;75;8;100;17;0;100;;84,0 ;;8;80;9;90;;;;9;90;4;66.66667;6;85.71429;6;85.71429;42;;88,1;;8;91.66667;131;87.32612;20.9;100;3.8;12.9;4.2;7.5;85;14.02381;79.10461;15;75.22936;14.85714;53.57143;73.22635;;88,4;;1;100;1;100;2;99.37107;2;99.64158;155.5556;61.11111;162.5;76.78571;166.6667;84.27673;171.875;85.67708;;;;;;;;;;;;;;53,4;;;;910;35.2459;30;730;150;22.3;75.02812;15;5.3;2;9;50;4;2;1;2;;81,5;1;.8;7;87.5;94.17046;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2017;;79,5;;;;98,2;2;94.11765;1.5;98.99497;.4;99.81785;2;94.11765;1.5;98.99497;.4;99.81785;0;100;;73,8;;12;72;249;35.73487;1.2;94.24806;14;93.33333;2;1;2;3;2;4;;63,8;;7;33.33333;137;48.26087;125.8;98.44752;6;75;2;1;1;1;0;1;.99;1.31;1;15.5;;79,3;;5;66.66667;4;98.56459;2.9;80.36385;21.5;71.66667;7;3;6;5.5;0;;85,0;;;;;;;9;75;8;100;17;0;100;;84,0 ;;8;80;9;90;;;;9;90;4;66.66667;6;85.71429;6;85.71429;42;;88,1;;8;91.66667;131;87.32612;21;100;3.9;12.8;4.3;7.5;85;14.02381;79.10461;15;75.22936;14.85714;53.57143;73.22635;;88,4;;1;100;1;100;2;99.37107;2;99.64158;155.5556;61.11111;162.5;76.78571;166.6667;84.27673;171.875;85.67708;;;;;;;;;;;;;;53,4;;;;910;35.2459;30;730;150;22.3;75.02812;15;5.3;2;9;50;4;2;1;2;;81,4;1;.8;7;87.4;94.11891;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2016;;79,8;;;;98,2;2;94.11765;1.5;98.99497;.4;99.81732;2;94.11765;1.5;98.99497;.4;99.81732;0;100;;73,9;;12;72;249;35.73487;1.1;94.39897;14;93.33333;2;1;2;3;2;4;;63,8;;7;33.33333;137;48.26087;126.1;98.44297;6;75;2;1;1;1;0;1;.89;1.18;1;12.6;;79,3;;5;66.66667;4;98.56459;2.9;80.38453;21.5;71.66667;7;3;6;5.5;0;;85,0;;;;;;;9;75;8;100;17;0;100;;84,0 ;;8;80;9;90;;;;9;90;4;66.66667;6;85.71429;6;85.71429;42;;88,1;93,0;8;91.66667;131;87.32612;21.1;100;3.9;12.7;4.5;7.5;85;14.02381;79.10461;15;75.22936;14.85714;53.57143;73.22635;;88,4;;1;100;1;100;2;99.37107;2;99.64158;155.5556;61.11111;162.5;76.78571;166.6667;84.27673;171.875;85.67708;;;;;;;;;;;;;;55,6;;;;830;41.80328;30;650;150;22.3;75.02812;15;5.3;2;9;50;4;2;1;2;;81,4;1;.8;7;87.3;93.96467;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2015;;;79,6;;;97,2;2;94.11765;5.5;94.97487;.4;99.8102;2;94.11765;5.5;94.97487;.4;99.8102;0;100;;73,8;67,3;12;72;249;35.73487;1.1;94.27812;14;93.33333;2;1;2;3;2;4;;63,2;59,3;7;33.33333;142;46.08696;131;98.3823;6;75;2;1;1;1;0;1;1.11;1.34;1;12.9;;;81,9;5;66.66667;4;98.56459;2.9;80.39952;;;;;;;;;85,0;;;;;;;9;75;8;100;17;0;100;;84,0 ;;8;80;9;90;;;;9;90;4;66.66667;6;85.71429;6;85.71429;42;;;93,0;8;91.66667;131;87.32612;21.1;100;3.9;12.5;4.7;;;;;;;;;;;88,4;86,1;1;100;1;100;2;99.37107;2;99.64158;155.5556;61.11111;162.5;76.78571;166.6667;84.27673;171.875;85.67708;3;88.88889;3;92.30769;1680;72.33115;1680;76.70999;8;95.83333;10;90.32258;;;60,8;36;53.125;680;54.09836;30;500;150;22.3;75.02812;15;5.3;2;;;;;;;;81,4;1;.8;7;87.3;93.96467;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2014;;;79,9;79,8;;97,2;2;94.11765;5.5;94.97487;.4;99.80835;2;94.11765;5.5;94.97487;.4;99.80835;0;100;;;67,4;12;72;249;35.73487;1.1;94.57403;;;;;;;;;;;59,3;7;33.33333;142;46.08696;131.8;98.37271;;;;;;;;;;;;;;;81,9;5;66.66667;4;98.56459;2.9;80.40342;;;;;;;;;85,0;81,3;7;70;6;100;13;9;75;8;100;17;0;100;;84,0 ;86,7;8;80;9;90;9;90;26;9;90;4;66.66667;6;85.71429;6;85.71429;42;;;93,0;8;91.66667;131;87.32612;19.9;100;3;11.9;4.9;;;;;;;;;;;;86,3;;;;;;;;;;;;;;;;;3;88.88889;3;92.30769;1651.154;72.9596;1651.154;77.2222;8;95.83333;10;90.32258;;;63,8;36;53.125;570;63.11475;30;390;150;22.3;75.02812;15;5.3;2;;;;;;;;81,4;1;.8;7;87.3;93.96467;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2013;;;;79,9;;97,2;2;94.11765;5.5;94.97487;.4;99.7958;2;94.11765;5.5;94.97487;.4;99.7958;0;100;;;67,3;12;72;249;35.73487;1.1;94.29258;;;;;;;;;;;59,2;7;33.33333;142;46.08696;140.4;98.26616;;;;;;;;;;;;;;;81,5;5;66.66667;6.5;97.36842;2.9;80.42984;;;;;;;;;;81,3;7;70;6;100;13;;;;;;0;100;;;86,7;8;80;9;90;9;90;26;;;;;;;;;;;;93,0;8;91.66667;131;87.32612;20.1;100;2.3;12.7;5.2;;;;;;;;;;;;86,2;;;;;;;;;;;;;;;;;3;88.88889;3;92.30769;1658.723;72.79471;1658.723;77.08781;8;95.83333;10;90.32258;;;63,8;36;53.125;570;63.11475;30;390;150;22.3;75.02812;15;5.3;2;;;;;;;;83,2;1;.8;3.5;90.7;97.64956;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2012;;;;79,5;;97,2;2;94.11765;5.5;94.97487;.4;99.78624;2;94.11765;5.5;94.97487;.4;99.78624;0;100;;;67,4;12;72;249;35.73487;1.1;94.44608;;;;;;;;;;;55,3;7;33.33333;169;34.34783;145.9;98.19824;;;;;;;;;;;;;;;84,6;5;66.66667;6.5;97.36842;1.5;89.79699;;;;;;;;;;81,3;7;70;6;100;13;;;;;;0;100;;;83,3;8;80;9;90;8;80;25;;;;;;;;;;;;93,0;8;91.66667;131;87.32612;20.7;100;1.9;12.6;6.2;;;;;;;;;;;;85,6;;;;;;;;;;;;;;;;;3;88.88889;3;92.30769;1752.658;70.7482;1752.658;75.41981;8;95.83333;10;90.32258;;;63,8;36;53.125;570;63.11475;30;390;150;22.3;75.02812;15;5.3;2;;;;;;;;83,2;1;.8;3.5;90.7;97.64956;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2011;;;;79,8;;97,2;2;94.11765;5.5;94.97487;.4;99.77742;2;94.11765;5.5;94.97487;.4;99.77742;0;100;;;71,2;11;76;223;43.22767;1.1;94.30287;;;;;;;;;;;55,3;7;33.33333;169;34.34783;152;98.12387;;;;;;;;;;;;;;;84,6;5;66.66667;6.5;97.36842;1.5;89.79235;;;;;;;;;;81,3;7;70;6;100;13;;;;;;0;100;;;83,3;8;80;9;90;8;80;25;;;;;;;;;;;;93,0;8;91.66667;131;87.32612;22;100;3.2;12.6;6.2;;;;;;;;;;;;85,2;;;;;;;;;;;;;;;;;3;88.88889;3;92.30769;1804.263;69.62389;1804.263;74.50345;8;95.83333;10;90.32258;;;63,8;36;53.125;570;63.11475;;;;22.3;75.02812;;;;;;;;;;;83,5;1;.8;3.5;91.2;98.18626;11;68.75;2.5;4.5;1;3
CAN;Canada;High income: OECD;High income;2010;;;;78,7;;97,2;2;94.11765;5.5;94.97487;.4;99.78955;2;94.11765;5.5;94.97487;.4;99.78955;0;100;;;71,3;11;76;223;43.22767;1.1;94.67541;;;;;;;;;;;55,3;7;33.33333;169;34.34783;143.7;98.22614;;;;;;;;;;;;;;;84,6;5;66.66667;6.5;97.36842;1.5;89.80367;;;;;;;;;;81,3;7;70;6;100;13;;;;;;0;100;;;83,3;8;80;9;90;8;80;25;;;;;;;;;;;;85,4;9;90;119;89.18083;42.3;76.89643;23.2;12.5;6.6;;;;;;;;;;;;85,5;;;;;;;;;;;;;;;;;3;88.88889;3;92.30769;1769.519;70.38085;1769.519;75.12041;8;95.83333;10;90.32258;;;63,8;36;53.125;570;63.11475;;;;22.3;75.02812;;;;;;;;;;;79,0;1;.8;3.5;88.7;95.45684;10;62.5;2.5;3.5;1;3
CAN;Canada;High income: OECD;High income;2009;;;;;;97,2;2;94.11765;5.5;94.97487;.4;99.78191;2;94.11765;5.5;94.97487;.4;99.78191;0;100;;;71,3;11;76;223;43.22767;1.1;94.58121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84,6;5;66.66667;6.5;97.36842;1.5;89.79653;;;;;;;;;;81,3;7;70;6;100;13;;;;;;0;100;;;83,3;8;80;9;90;8;80;25;;;;;;;;;;;;84,5;9;90;119;89.18083;44.1;74.19986;24.8;12.6;6.7;;;;;;;;;;;;84,4;;;;;;;;;;;;;;;;;3;88.88889;3;92.30769;1897.729;67.5876;1980.963;71.36581;8;95.83333;10;90.32258;;;63,8;36;53.125;570;63.11475;;;;22.3;75.02812;;;;;;;;;;;79,0;1;.8;3.5;88.7;95.45684;10;62.5;2.5;3.5;1;3
